id_facture;id_contrat;date_emission;date_echeance;periode_debut;periode_fin;montant_ht;tva;montant_ttc;cout_energie;consommation;statut_paiement;id_client;id_compteur;created_at;updated_at;montant_ht ;montant_ttc_1;cout_energie_1
FAC00001520         ;CTR000131      ;2022/12/09 00:00:00.000;2023/01/08 00:00:00.000;2022/11/09 00:00:00.000;2022/12/09 00:00:00.000;182;20;219;109;1217;Payée     ;CLI00125  ;ELEC_0088           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;182;219;109
FAC00000092         ;CTR000008      ;2022/12/10 00:00:00.000;2023/01/09 00:00:00.000;2022/11/10 00:00:00.000;2022/12/10 00:00:00.000;150;20;180;90;1003;Payée     ;CLI00025  ;ELEC_0136           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;150;180;90
FAC00000661         ;CTR000058      ;2022/12/10 00:00:00.000;2023/01/09 00:00:00.000;2022/11/10 00:00:00.000;2022/12/10 00:00:00.000;297;20;356;178;1982;Payée     ;CLI00137  ;ELEC_0130           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;297;356;178
FAC00002015         ;CTR000175      ;2022/12/10 00:00:00.000;2023/01/09 00:00:00.000;2022/11/10 00:00:00.000;2022/12/10 00:00:00.000;11;20;14;7;129;Payée     ;CLI00190  ;GAZ_0045            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;11;14;7
FAC00000232         ;CTR000021      ;2022/12/11 00:00:00.000;2023/01/10 00:00:00.000;2022/11/11 00:00:00.000;2022/12/11 00:00:00.000;-281;20;338;169;1879;Payée     ;CLI00163  ;ELEC_0070           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;281;338;169
FAC00000501         ;CTR000044      ;2022/12/11 00:00:00.000;2023/01/10 00:00:00.000;2022/11/11 00:00:00.000;2022/12/11 00:00:00.000;165;20;198;99;39;Payée     ;CLI00085  ;EAU_0113            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;165;198;99
FAC00000873         ;CTR000076      ;2022/12/11 00:00:00.000;2023/01/10 00:00:00.000;2022/11/11 00:00:00.000;2022/12/11 00:00:00.000;219;20;263;131;52;Payée     ;CLI00142  ;EAU_0041            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;219;263;131
FAC00001394         ;CTR000120      ;2022/12/11 00:00:00.000;2023/01/10 00:00:00.000;2022/11/11 00:00:00.000;2022/12/11 00:00:00.000;199;20;238;119;47;En attente;CLI00183  ;EAU_0083            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;199;238;119
FAC00001500         ;CTR000129      ;2022/12/11 00:00:00.000;2023/01/10 00:00:00.000;2022/11/11 00:00:00.000;2022/12/11 00:00:00.000;295;20;354;177;1969;Payée     ;CLI00083  ;ELEC_0073           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;295;354;177
FAC00000287         ;CTR000026      ;2022/12/12 00:00:00.000;2023/01/11 00:00:00.000;2022/11/12 00:00:00.000;2022/12/12 00:00:00.000;43;20;51;25;287;En retard ;CLI00069  ;ELEC_0040           ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;43;51;25
FAC00001403         ;CTR000121      ;2022/12/12 00:00:00.000;2023/01/11 00:00:00.000;2022/11/12 00:00:00.000;2022/12/12 00:00:00.000;52;20;63;31;352;Payée     ;CLI00037  ;ELEC_0148           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;52;63;31
FAC00001035         ;CTR000090      ;2022/12/13 00:00:00.000;2023/01/12 00:00:00.000;2022/11/13 00:00:00.000;2022/12/13 00:00:00.000;218;20;261;130;1454;Payée     ;CLI00158  ;ELEC_0022           ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;218;261;130
FAC00000801         ;CTR000070      ;2022/12/14 00:00:00.000;2023/01/13 00:00:00.000;2022/11/14 00:00:00.000;2022/12/14 00:00:00.000;17;20;20;10;190;Payée     ;CLI00088  ;GAZ_0117            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;17;20;10
FAC00001144         ;CTR000099      ;2022/12/14 00:00:00.000;2023/01/13 00:00:00.000;2022/11/14 00:00:00.000;2022/12/14 00:00:00.000;24;20;29;14;271;Payée     ;CLI00092  ;GAZ_0003            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;24;29;14
FAC00001907         ;CTR000166      ;2022/12/15 00:00:00.000;2023/01/14 00:00:00.000;2022/11/15 00:00:00.000;2022/12/15 00:00:00.000;104;20;125;62;24;Payée     ;CLI00056  ;EAU_0011            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;104;125;62
FAC00000597         ;CTR000052      ;2022/12/16 00:00:00.000;2023/01/15 00:00:00.000;2022/11/16 00:00:00.000;2022/12/16 00:00:00.000;-132;20;158;79;882;Payée     ;CLI00141  ;ELEC_0007           ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;132;158;79
FAC00001188         ;CTR000103      ;2022/12/17 00:00:00.000;2023/01/16 00:00:00.000;2022/11/17 00:00:00.000;2022/12/17 00:00:00.000;206;20;248;124;49;Payée     ;CLI00145  ;EAU_0008            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;206;248;124
FAC00001887         ;CTR000164      ;2022/12/18 00:00:00.000;2023/01/17 00:00:00.000;2022/11/18 00:00:00.000;2022/12/18 00:00:00.000;13;20;16;8;151;Payée     ;CLI00175  ;GAZ_0045            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;13;16;8
FAC00002074         ;CTR000180      ;2022/12/18 00:00:00.000;2023/01/17 00:00:00.000;2022/11/18 00:00:00.000;2022/12/18 00:00:00.000;46;20;55;27;10;En attente;CLI00086  ;EAU_0110            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;46;55;27
FAC00000861         ;CTR000075      ;2022/12/19 00:00:00.000;2023/01/18 00:00:00.000;2022/11/19 00:00:00.000;2022/12/19 00:00:00.000;22;20;27;13;252;Payée     ;CLI00043  ;GAZ_0063            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;22;27;13
FAC00001938         ;CTR000169      ;2022/12/19 00:00:00.000;2023/01/18 00:00:00.000;2022/11/19 00:00:00.000;2022/12/19 00:00:00.000;12;20;15;7;139;Payée     ;CLI00040  ;GAZ_0072            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;12;15;7
FAC00001631         ;CTR000141      ;2022/12/21 00:00:00.000;2023/01/20 00:00:00.000;2022/11/21 00:00:00.000;2022/12/21 00:00:00.000;242;20;290;145;1613;En retard ;CLI00058  ;ELEC_0133           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;242;290;145
FAC00000206         ;CTR000019      ;2022/12/22 00:00:00.000;2023/01/21 00:00:00.000;2022/11/22 00:00:00.000;2022/12/22 00:00:00.000;40;20;48;24;267;Payée     ;CLI00020  ;ELEC_0088           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;40;48;24
FAC00000506         ;CTR000045      ;2022/12/22 00:00:00.000;2023/01/21 00:00:00.000;2022/11/22 00:00:00.000;2022/12/22 00:00:00.000;91;20;109;54;21;Payée     ;CLI00167  ;EAU_0035            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;91;109;54
FAC00000054         ;CTR000005      ;2022/12/23 00:00:00.000;2023/01/22 00:00:00.000;2022/11/23 00:00:00.000;2022/12/23 00:00:00.000;246;20;295;147;1643;En attente;CLI00098  ;ELEC_0097           ;2026/01/03 22:25:20.000000000;2026/01/03 22:25:20.000000000;246;295;147
FAC00001709         ;CTR000148      ;2022/12/23 00:00:00.000;2023/01/22 00:00:00.000;2022/11/23 00:00:00.000;2022/12/23 00:00:00.000;118;20;142;71;791;Payée     ;CLI00174  ;ELEC_0037           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;118;142;71
FAC00001957         ;CTR000170      ;2022/12/25 00:00:00.000;2023/01/24 00:00:00.000;2022/11/25 00:00:00.000;2022/12/25 00:00:00.000;56;20;67;33;13;En retard ;CLI00021  ;EAU_0131            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;56;67;33
FAC00001156         ;CTR000100      ;2022/12/26 00:00:00.000;2023/01/25 00:00:00.000;2022/11/26 00:00:00.000;2022/12/26 00:00:00.000;9;20;11;5;110;Payée     ;CLI00050  ;GAZ_0099            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;9;11;5
FAC00000163         ;CTR000014      ;2022/12/27 00:00:00.000;2023/01/26 00:00:00.000;2022/11/27 00:00:00.000;2022/12/27 00:00:00.000;27;20;33;16;307;En retard ;CLI00077  ;GAZ_0042            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;27;33;16
FAC00000890         ;CTR000078      ;2022/12/27 00:00:00.000;2023/01/26 00:00:00.000;2022/11/27 00:00:00.000;2022/12/27 00:00:00.000;13;20;15;7;144;Payée     ;CLI00104  ;GAZ_0048            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;13;15;7
FAC00001471         ;CTR000127      ;2022/12/28 00:00:00.000;2023/01/27 00:00:00.000;2022/11/28 00:00:00.000;2022/12/28 00:00:00.000;85;20;102;51;20;Payée     ;CLI00017  ;EAU_0137            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;85;102;51
FAC00001680         ;CTR000145      ;2022/12/28 00:00:00.000;2023/01/27 00:00:00.000;2022/11/28 00:00:00.000;2022/12/28 00:00:00.000;6;20;7;3;73;Payée     ;CLI00023  ;GAZ_0027            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;6;7;3
FAC00001637         ;CTR000142      ;2022/12/29 00:00:00.000;2023/01/28 00:00:00.000;2022/11/29 00:00:00.000;2022/12/29 00:00:00.000;8;20;9;4;91;Payée     ;CLI00003  ;GAZ_0003            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;8;9;4
FAC00001726         ;CTR000149      ;2022/12/29 00:00:00.000;2023/01/28 00:00:00.000;2022/11/29 00:00:00.000;2022/12/29 00:00:00.000;24;20;29;14;277;Payée     ;CLI00145  ;GAZ_0003            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;24;29;14
FAC00000709         ;CTR000062      ;2022/12/30 00:00:00.000;2023/01/29 00:00:00.000;2022/11/30 00:00:00.000;2022/12/30 00:00:00.000;82;20;98;49;547;Payée     ;CLI00166  ;ELEC_0103           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;82;98;49
FAC00000779         ;CTR000068      ;2022/12/30 00:00:00.000;2023/01/29 00:00:00.000;2022/11/30 00:00:00.000;2022/12/30 00:00:00.000;241;20;290;145;1611;Payée     ;CLI00107  ;ELEC_0022           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;241;290;145
FAC00001431         ;CTR000123      ;2022/12/30 00:00:00.000;2023/01/29 00:00:00.000;2022/11/30 00:00:00.000;2022/12/30 00:00:00.000;28;20;33;16;312;En attente;CLI00020  ;GAZ_0024            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;28;33;16
FAC00001166         ;CTR000101      ;2022/12/31 00:00:00.000;2023/01/30 00:00:00.000;2022/12/01 00:00:00.000;2022/12/31 00:00:00.000;5;20;7;3;64;Payée     ;CLI00105  ;GAZ_0126            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;5;7;3
FAC00000044         ;CTR000004      ;2023/01/01 00:00:00.000;2023/01/31 00:00:00.000;2022/12/02 00:00:00.000;2023/01/01 00:00:00.000;9;20;11;5;107;En retard ;CLI00021  ;GAZ_0009            ;2026/01/03 22:25:20.000000000;2026/01/03 22:25:20.000000000;9;11;5
FAC00000097         ;CTR000009      ;2023/01/01 00:00:00.000;2023/01/31 00:00:00.000;2022/12/02 00:00:00.000;2023/01/01 00:00:00.000;223;20;267;133;53;En attente;CLI00178  ;EAU_0146            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;223;267;133
FAC00001244         ;CTR000107      ;2023/01/01 00:00:00.000;2023/01/31 00:00:00.000;2022/12/02 00:00:00.000;2023/01/01 00:00:00.000;141;20;169;84;943;En attente;CLI00140  ;ELEC_0094           ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;141;169;84
FAC00001647         ;CTR000143      ;2023/01/01 00:00:00.000;2023/01/31 00:00:00.000;2022/12/02 00:00:00.000;2023/01/01 00:00:00.000;193;20;231;115;1286;En retard ;CLI00031  ;ELEC_0109           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;193;231;115
FAC00001261         ;CTR000109      ;2023/01/02 00:00:00.000;2023/02/01 00:00:00.000;2022/12/03 00:00:00.000;2023/01/02 00:00:00.000;12;20;15;7;139;Payée     ;CLI00109  ;GAZ_0027            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;12;15;7
FAC00000530         ;CTR000047      ;2023/01/03 00:00:00.000;2023/02/02 00:00:00.000;2022/12/04 00:00:00.000;2023/01/03 00:00:00.000;11;20;14;7;132;Payée     ;CLI00046  ;GAZ_0102            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;11;14;7
FAC00000263         ;CTR000023      ;2023/01/04 00:00:00.000;2023/02/03 00:00:00.000;2022/12/05 00:00:00.000;2023/01/04 00:00:00.000;7;20;9;4;83;Payée     ;CLI00097  ;GAZ_0111            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;7;9;4
FAC00000410         ;CTR000036      ;2023/01/04 00:00:00.000;2023/02/03 00:00:00.000;2022/12/05 00:00:00.000;2023/01/04 00:00:00.000;71;20;85;42;16;Payée     ;CLI00176  ;EAU_0098            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;71;85;42
FAC00000616         ;CTR000054      ;2023/01/05 00:00:00.000;2023/02/04 00:00:00.000;2022/12/06 00:00:00.000;2023/01/05 00:00:00.000;240;20;289;144;57;Payée     ;CLI00173  ;EAU_0128            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;240;289;144
FAC00001746         ;CTR000151      ;2023/01/05 00:00:00.000;2023/02/04 00:00:00.000;2022/12/06 00:00:00.000;2023/01/05 00:00:00.000;32;20;38;19;356;Payée     ;CLI00055  ;GAZ_0039            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;32;38;19
FAC00000001         ;CTR000001      ;2023/01/06 00:00:00.000;2023/02/05 00:00:00.000;2022/12/07 00:00:00.000;2023/01/06 00:00:00.000;393;20;472;236;93;En attente;CLI00135  ;EAU_0065            ;2026/01/03 22:25:18.000000000;2026/01/03 22:25:18.000000000;393;472;236
FAC00001091         ;CTR000095      ;2023/01/07 00:00:00.000;2023/02/06 00:00:00.000;2022/12/08 00:00:00.000;2023/01/07 00:00:00.000;7;20;8;4;80;Payée     ;CLI00109  ;GAZ_0048            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;7;8;4
FAC00001588         ;CTR000137      ;2023/01/07 00:00:00.000;2023/02/06 00:00:00.000;2022/12/08 00:00:00.000;2023/01/07 00:00:00.000;191;20;230;115;1279;En retard ;CLI00171  ;ELEC_0043           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;191;230;115
FAC00000744         ;CTR000065      ;2023/01/08 00:00:00.000;2023/02/07 00:00:00.000;2022/12/09 00:00:00.000;2023/01/08 00:00:00.000;264;20;317;158;63;Payée     ;CLI00096  ;EAU_0101            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;264;317;158
FAC00001059         ;CTR000092      ;2023/01/08 00:00:00.000;2023/02/07 00:00:00.000;2022/12/09 00:00:00.000;2023/01/08 00:00:00.000;151;20;181;90;36;En retard ;CLI00030  ;EAU_0047            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;151;181;90
FAC00001312         ;CTR000113      ;2023/01/08 00:00:00.000;2023/02/07 00:00:00.000;2022/12/09 00:00:00.000;2023/01/08 00:00:00.000;6;20;7;3;71;Payée     ;CLI00158  ;GAZ_0036            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;6;7;3
FAC00001331         ;CTR000115      ;2023/01/08 00:00:00.000;2023/02/07 00:00:00.000;2022/12/09 00:00:00.000;2023/01/08 00:00:00.000;6;20;7;3;71;Payée     ;CLI00153  ;GAZ_0138            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;6;7;3
FAC00001521         ;CTR000131      ;2023/01/08 00:00:00.000;2023/02/07 00:00:00.000;2022/12/09 00:00:00.000;2023/01/08 00:00:00.000;47;20;57;28;317;Payée     ;CLI00125  ;ELEC_0088           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;47;57;28
FAC00000093         ;CTR000008      ;2023/01/09 00:00:00.000;2023/02/08 00:00:00.000;2022/12/10 00:00:00.000;2023/01/09 00:00:00.000;48;20;57;28;322;Payée     ;CLI00025  ;ELEC_0136           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;48;57;28
FAC00000662         ;CTR000058      ;2023/01/09 00:00:00.000;2023/02/08 00:00:00.000;2022/12/10 00:00:00.000;2023/01/09 00:00:00.000;42;20;50;25;280;En attente;CLI00137  ;ELEC_0130           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;42;50;25
FAC00002016         ;CTR000175      ;2023/01/09 00:00:00.000;2023/02/08 00:00:00.000;2022/12/10 00:00:00.000;2023/01/09 00:00:00.000;7;20;8;4;81;Payée     ;CLI00190  ;GAZ_0045            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;7;8;4
FAC00000233         ;CTR000021      ;2023/01/10 00:00:00.000;2023/02/09 00:00:00.000;2022/12/11 00:00:00.000;2023/01/10 00:00:00.000;211;20;253;126;1408;En retard ;CLI00163  ;ELEC_0070           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;211;253;126
FAC00000502         ;CTR000044      ;2023/01/10 00:00:00.000;2023/02/09 00:00:00.000;2022/12/11 00:00:00.000;2023/01/10 00:00:00.000;249;20;299;149;59;Payée     ;CLI00085  ;EAU_0113            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;249;299;149
FAC00000874         ;CTR000076      ;2023/01/10 00:00:00.000;2023/02/09 00:00:00.000;2022/12/11 00:00:00.000;2023/01/10 00:00:00.000;319;20;383;191;76;Payée     ;CLI00142  ;EAU_0041            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;319;383;191
FAC00000959         ;CTR000084      ;2023/01/10 00:00:00.000;2023/02/09 00:00:00.000;2022/12/11 00:00:00.000;2023/01/10 00:00:00.000;35;20;42;21;393;Payée     ;CLI00138  ;GAZ_0048            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;35;42;21
FAC00001395         ;CTR000120      ;2023/01/10 00:00:00.000;2023/02/09 00:00:00.000;2022/12/11 00:00:00.000;2023/01/10 00:00:00.000;347;20;417;208;82;Payée     ;CLI00183  ;EAU_0083            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;347;417;208
FAC00001501         ;CTR000129      ;2023/01/10 00:00:00.000;2023/02/09 00:00:00.000;2022/12/11 00:00:00.000;2023/01/10 00:00:00.000;191;20;230;115;1279;Payée     ;CLI00083  ;ELEC_0073           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;191;230;115
FAC00000288         ;CTR000026      ;2023/01/11 00:00:00.000;2023/02/10 00:00:00.000;2022/12/12 00:00:00.000;2023/01/11 00:00:00.000;160;20;192;96;1069;Payée     ;CLI00069  ;ELEC_0040           ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;160;192;96
FAC00001404         ;CTR000121      ;2023/01/11 00:00:00.000;2023/02/10 00:00:00.000;2022/12/12 00:00:00.000;2023/01/11 00:00:00.000;74;20;89;44;495;Payée     ;CLI00037  ;ELEC_0148           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;74;89;44
FAC00001659         ;CTR000144      ;2023/01/11 00:00:00.000;2023/02/10 00:00:00.000;2022/12/12 00:00:00.000;2023/01/11 00:00:00.000;265;20;318;159;1766;Payée     ;CLI00123  ;ELEC_0019           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;265;318;159
FAC00000277         ;CTR000025      ;2023/01/12 00:00:00.000;2023/02/11 00:00:00.000;2022/12/13 00:00:00.000;2023/01/12 00:00:00.000;254;20;304;152;1693;En retard ;CLI00159  ;ELEC_0076           ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;254;304;152
FAC00000971         ;CTR000085      ;2023/01/12 00:00:00.000;2023/02/11 00:00:00.000;2022/12/13 00:00:00.000;2023/01/12 00:00:00.000;199;20;239;119;1328;En attente;CLI00051  ;ELEC_0118           ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;199;239;119
FAC00001036         ;CTR000090      ;2023/01/12 00:00:00.000;2023/02/11 00:00:00.000;2022/12/13 00:00:00.000;2023/01/12 00:00:00.000;170;20;204;102;1137;Payée     ;CLI00158  ;ELEC_0022           ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;170;204;102
FAC00000802         ;CTR000070      ;2023/01/13 00:00:00.000;2023/02/12 00:00:00.000;2022/12/14 00:00:00.000;2023/01/13 00:00:00.000;40;20;48;24;451;Payée     ;CLI00088  ;GAZ_0117            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;40;48;24
FAC00001145         ;CTR000099      ;2023/01/13 00:00:00.000;2023/02/12 00:00:00.000;2022/12/14 00:00:00.000;2023/01/13 00:00:00.000;31;20;37;18;346;Payée     ;CLI00092  ;GAZ_0003            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;31;37;18
FAC00001908         ;CTR000166      ;2023/01/14 00:00:00.000;2023/02/13 00:00:00.000;2022/12/15 00:00:00.000;2023/01/14 00:00:00.000;251;20;301;150;59;Payée     ;CLI00056  ;EAU_0011            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;251;301;150
FAC00000598         ;CTR000052      ;2023/01/15 00:00:00.000;2023/02/14 00:00:00.000;2022/12/16 00:00:00.000;2023/01/15 00:00:00.000;261;20;313;156;1742;En attente;CLI00141  ;ELEC_0007           ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;261;313;156
FAC00000914         ;CTR000080      ;2023/01/15 00:00:00.000;2023/02/14 00:00:00.000;2022/12/16 00:00:00.000;2023/01/15 00:00:00.000;42;20;50;25;471;Payée     ;CLI00189  ;GAZ_0051            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;42;50;25
FAC00001189         ;CTR000103      ;2023/01/16 00:00:00.000;2023/02/15 00:00:00.000;2022/12/17 00:00:00.000;2023/01/16 00:00:00.000;339;20;407;203;80;En attente;CLI00145  ;EAU_0008            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;339;407;203
FAC00001888         ;CTR000164      ;2023/01/17 00:00:00.000;2023/02/16 00:00:00.000;2022/12/18 00:00:00.000;2023/01/17 00:00:00.000;43;20;52;26;485;Payée     ;CLI00175  ;GAZ_0045            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;43;52;26
FAC00002075         ;CTR000180      ;2023/01/17 00:00:00.000;2023/02/16 00:00:00.000;2022/12/18 00:00:00.000;2023/01/17 00:00:00.000;373;20;447;223;88;Payée     ;CLI00086  ;EAU_0110            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;373;447;223
