id_facture;id_contrat;date_emission;date_echeance;periode_debut;periode_fin;montant_ht;tva;montant_ttc;cout_energie;consommation;statut_paiement;id_client;id_compteur;created_at;updated_at
FAC00001910         ;CTR000166      ;2023/03/15 00:00:00.000;2023/04/14 00:00:00.000;2023/02/13 00:00:00.000;2023/03/15 00:00:00.000;318,23;20,0;381,88;190,94;75,77;Payée     ;CLI00056  ;EAU_0011            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
FAC00000878         ;CTR000077      ;2023/03/16 00:00:00.000;2023/04/15 00:00:00.000;2023/02/14 00:00:00.000;2023/03/16 00:00:00.000;105,92;20,0;127,1;63,55;25,22;Payée     ;CLI00110  ;EAU_0119            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00000916         ;CTR000080      ;2023/03/16 00:00:00.000;2023/04/15 00:00:00.000;2023/02/14 00:00:00.000;2023/03/16 00:00:00.000;35,68;20,0;42,82;21,41;396,45;Payée     ;CLI00189  ;GAZ_0051            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001504         ;CTR000130      ;2023/03/16 00:00:00.000;2023/04/15 00:00:00.000;2023/02/14 00:00:00.000;2023/03/16 00:00:00.000;271,72;20,0;326,06;163,03;1811,48;Payée     ;CLI00148  ;ELEC_0034           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00000726         ;CTR000064      ;2023/03/17 00:00:00.000;2023/04/16 00:00:00.000;2023/02/15 00:00:00.000;2023/03/17 00:00:00.000;212,73;20,0;255,28;127,64;50,65;Payée     ;CLI00057  ;EAU_0131            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00001191         ;CTR000103      ;2023/03/17 00:00:00.000;2023/04/16 00:00:00.000;2023/02/15 00:00:00.000;2023/03/17 00:00:00.000;193,96;20,0;232,75;116,37;46,18;Payée     ;CLI00145  ;EAU_0008            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00000381         ;CTR000034      ;2023/03/18 00:00:00.000;2023/04/17 00:00:00.000;2023/02/16 00:00:00.000;2023/03/18 00:00:00.000;34,19;20,0;41,03;20,51;379,84;En attente;CLI00024  ;GAZ_0084            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00000633         ;CTR000056      ;2023/03/18 00:00:00.000;2023/04/17 00:00:00.000;2023/02/16 00:00:00.000;2023/03/18 00:00:00.000;280,0;20,0;336,0;168,0;1866,66;Payée     ;CLI00040  ;ELEC_0109           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00001890         ;CTR000164      ;2023/03/18 00:00:00.000;2023/04/17 00:00:00.000;2023/02/16 00:00:00.000;2023/03/18 00:00:00.000;16,92;20,0;20,3;10,15;187,95;En attente;CLI00175  ;GAZ_0045            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00000864         ;CTR000075      ;2023/03/19 00:00:00.000;2023/04/18 00:00:00.000;2023/02/17 00:00:00.000;2023/03/19 00:00:00.000;26,62;20,0;31,94;15,97;295,77;Payée     ;CLI00043  ;GAZ_0063            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001078         ;CTR000094      ;2023/03/19 00:00:00.000;2023/04/18 00:00:00.000;2023/02/17 00:00:00.000;2023/03/19 00:00:00.000;12,91;20,0;15,49;7,75;143,5;Payée     ;CLI00153  ;GAZ_0036            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001941         ;CTR000169      ;2023/03/19 00:00:00.000;2023/04/18 00:00:00.000;2023/02/17 00:00:00.000;2023/03/19 00:00:00.000;31,44;20,0;37,73;18,87;349,36;Payée     ;CLI00040  ;GAZ_0072            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
FAC00000565         ;CTR000050      ;2023/03/21 00:00:00.000;2023/04/20 00:00:00.000;2023/02/19 00:00:00.000;2023/03/21 00:00:00.000;114,13;20,0;136,96;68,48;760,84;En attente;CLI00145  ;ELEC_0052           ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000
FAC00000786         ;CTR000069      ;2023/03/21 00:00:00.000;2023/04/20 00:00:00.000;2023/02/19 00:00:00.000;2023/03/21 00:00:00.000;190,7;20,0;228,84;114,42;1271,35;En attente;CLI00187  ;ELEC_0037           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00001594         ;CTR000138      ;2023/03/21 00:00:00.000;2023/04/20 00:00:00.000;2023/02/19 00:00:00.000;2023/03/21 00:00:00.000;209,14;20,0;250,97;125,49;1394,3;Payée     ;CLI00161  ;ELEC_0079           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00001634         ;CTR000141      ;2023/03/21 00:00:00.000;2023/04/20 00:00:00.000;2023/02/19 00:00:00.000;2023/03/21 00:00:00.000;294,65;20,0;353,58;176,79;1964,31;Payée     ;CLI00058  ;ELEC_0133           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00000209         ;CTR000019      ;2023/03/22 00:00:00.000;2023/04/21 00:00:00.000;2023/02/20 00:00:00.000;2023/03/22 00:00:00.000;97,18;20,0;116,62;58,31;647,88;Payée     ;CLI00020  ;ELEC_0088           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00000509         ;CTR000045      ;2023/03/22 00:00:00.000;2023/04/21 00:00:00.000;2023/02/20 00:00:00.000;2023/03/22 00:00:00.000;404,54;20,0;485,45;242,73;96,32;Payée     ;CLI00167  ;EAU_0035            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000
FAC00000057         ;CTR000005      ;2023/03/23 00:00:00.000;2023/04/22 00:00:00.000;2023/02/21 00:00:00.000;2023/03/23 00:00:00.000;134,86;20,0;161,83;80,92;899,09;Payée     ;CLI00098  ;ELEC_0097           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00000217         ;CTR000020      ;2023/03/23 00:00:00.000;2023/04/22 00:00:00.000;2023/02/21 00:00:00.000;2023/03/23 00:00:00.000;9,81;20,0;11,77;5,89;109,04;Payée     ;CLI00158  ;GAZ_0102            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00001712         ;CTR000148      ;2023/03/23 00:00:00.000;2023/04/22 00:00:00.000;2023/02/21 00:00:00.000;2023/03/23 00:00:00.000;258,67;20,0;310,4;155,2;1724,48;Payée     ;CLI00174  ;ELEC_0037           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00001197         ;CTR000104      ;2023/03/24 00:00:00.000;2023/04/23 00:00:00.000;2023/02/22 00:00:00.000;2023/03/24 00:00:00.000;194,08;20,0;232,9;116,45;46,21;Payée     ;CLI00009  ;EAU_0071            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00001960         ;CTR000170      ;2023/03/25 00:00:00.000;2023/04/24 00:00:00.000;2023/02/23 00:00:00.000;2023/03/25 00:00:00.000;281,4;20,0;337,68;168,84;67,0;Payée     ;CLI00021  ;EAU_0131            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
FAC00001159         ;CTR000100      ;2023/03/26 00:00:00.000;2023/04/25 00:00:00.000;2023/02/24 00:00:00.000;2023/03/26 00:00:00.000;29,69;20,0;35,63;17,81;329,89;Payée     ;CLI00050  ;GAZ_0099            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001684         ;CTR000146      ;2023/03/26 00:00:00.000;2023/04/25 00:00:00.000;2023/02/24 00:00:00.000;2023/03/26 00:00:00.000;294,88;20,0;353,86;176,93;70,21;Payée     ;CLI00095  ;EAU_0077            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00000434         ;CTR000039      ;2023/03/27 00:00:00.000;2023/04/26 00:00:00.000;2023/02/25 00:00:00.000;2023/03/27 00:00:00.000;6,26;20,0;7,51;3,76;69,55;Payée     ;CLI00071  ;GAZ_0108            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00000552         ;CTR000049      ;2023/03/27 00:00:00.000;2023/04/26 00:00:00.000;2023/02/25 00:00:00.000;2023/03/27 00:00:00.000;183,25;20,0;219,9;109,95;43,63;Payée     ;CLI00072  ;EAU_0101            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000
FAC00000893         ;CTR000078      ;2023/03/27 00:00:00.000;2023/04/26 00:00:00.000;2023/02/25 00:00:00.000;2023/03/27 00:00:00.000;34,72;20,0;41,66;20,83;385,77;En attente;CLI00104  ;GAZ_0048            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001474         ;CTR000127      ;2023/03/28 00:00:00.000;2023/04/27 00:00:00.000;2023/02/26 00:00:00.000;2023/03/28 00:00:00.000;274,26;20,0;329,11;164,56;65,3;Payée     ;CLI00017  ;EAU_0137            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00000518         ;CTR000046      ;2023/03/29 00:00:00.000;2023/04/28 00:00:00.000;2023/02/27 00:00:00.000;2023/03/29 00:00:00.000;264,19;20,0;317,03;158,51;1761,26;En retard ;CLI00155  ;ELEC_0052           ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000
FAC00001640         ;CTR000142      ;2023/03/29 00:00:00.000;2023/04/28 00:00:00.000;2023/02/27 00:00:00.000;2023/03/29 00:00:00.000;15,99;20,0;19,19;9,6;177,72;Payée     ;CLI00003  ;GAZ_0003            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00001729         ;CTR000149      ;2023/03/29 00:00:00.000;2023/04/28 00:00:00.000;2023/02/27 00:00:00.000;2023/03/29 00:00:00.000;41,82;20,0;50,18;25,09;464,69;Payée     ;CLI00145  ;GAZ_0003            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00000712         ;CTR000062      ;2023/03/30 00:00:00.000;2023/04/29 00:00:00.000;2023/02/28 00:00:00.000;2023/03/30 00:00:00.000;47,86;20,0;57,43;28,71;319,05;En retard ;CLI00166  ;ELEC_0103           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00000782         ;CTR000068      ;2023/03/30 00:00:00.000;2023/04/29 00:00:00.000;2023/02/28 00:00:00.000;2023/03/30 00:00:00.000;215,08;20,0;258,1;129,05;1433,89;En attente;CLI00107  ;ELEC_0022           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00001169         ;CTR000101      ;2023/03/31 00:00:00.000;2023/04/30 00:00:00.000;2023/03/01 00:00:00.000;2023/03/31 00:00:00.000;8,93;20,0;10,72;5,36;99,22;Payée     ;CLI00105  ;GAZ_0126            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00000047         ;CTR000004      ;2023/04/01 00:00:00.000;2023/05/01 00:00:00.000;2023/03/02 00:00:00.000;2023/04/01 00:00:00.000;20,5;20,0;24,6;12,3;227,75;Payée     ;CLI00021  ;GAZ_0009            ;2026/01/03 22:25:20.000000000;2026/01/03 22:25:20.000000000
FAC00000100         ;CTR000009      ;2023/04/01 00:00:00.000;2023/05/01 00:00:00.000;2023/03/02 00:00:00.000;2023/04/01 00:00:00.000;401,73;20,0;482,08;241,04;95,65;Payée     ;CLI00178  ;EAU_0146            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00001650         ;CTR000143      ;2023/04/01 00:00:00.000;2023/05/01 00:00:00.000;2023/03/02 00:00:00.000;2023/04/01 00:00:00.000;137,79;20,0;165,35;82,68;918,63;En attente;CLI00031  ;ELEC_0109           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00001264         ;CTR000109      ;2023/04/02 00:00:00.000;2023/05/02 00:00:00.000;2023/03/03 00:00:00.000;2023/04/02 00:00:00.000;9,25;20,0;11,1;5,55;102,81;Payée     ;CLI00109  ;GAZ_0027            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00000533         ;CTR000047      ;2023/04/03 00:00:00.000;2023/05/03 00:00:00.000;2023/03/04 00:00:00.000;2023/04/03 00:00:00.000;7,08;20,0;8,5;4,25;78,71;En attente;CLI00046  ;GAZ_0102            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000
FAC00000243         ;CTR000022      ;2023/04/04 00:00:00.000;2023/05/04 00:00:00.000;2023/03/05 00:00:00.000;2023/04/04 00:00:00.000;374,05;20,0;448,86;224,43;89,06;Payée     ;CLI00059  ;EAU_0092            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00000619         ;CTR000054      ;2023/04/05 00:00:00.000;2023/05/05 00:00:00.000;2023/03/06 00:00:00.000;2023/04/05 00:00:00.000;215,38;20,0;258,46;129,23;51,28;Payée     ;CLI00173  ;EAU_0128            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000
FAC00001749         ;CTR000151      ;2023/04/05 00:00:00.000;2023/05/05 00:00:00.000;2023/03/06 00:00:00.000;2023/04/05 00:00:00.000;20,61;20,0;24,73;12,36;228,95;Payée     ;CLI00055  ;GAZ_0039            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00000004         ;CTR000001      ;2023/04/06 00:00:00.000;2023/05/06 00:00:00.000;2023/03/07 00:00:00.000;2023/04/06 00:00:00.000;144,52;20,0;173,42;86,71;34,41;Payée     ;CLI00135  ;EAU_0065            ;2026/01/03 22:25:19.000000000;2026/01/03 22:25:19.000000000
FAC00001094         ;CTR000095      ;2023/04/07 00:00:00.000;2023/05/07 00:00:00.000;2023/03/08 00:00:00.000;2023/04/07 00:00:00.000;25,26;20,0;30,31;15,15;280,64;Payée     ;CLI00109  ;GAZ_0048            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001591         ;CTR000137      ;2023/04/07 00:00:00.000;2023/05/07 00:00:00.000;2023/03/08 00:00:00.000;2023/04/07 00:00:00.000;44,38;20,0;53,26;26,63;295,87;En attente;CLI00171  ;ELEC_0043           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00000747         ;CTR000065      ;2023/04/08 00:00:00.000;2023/05/08 00:00:00.000;2023/03/09 00:00:00.000;2023/04/08 00:00:00.000;353,93;20,0;424,72;212,36;84,27;Payée     ;CLI00096  ;EAU_0101            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00001062         ;CTR000092      ;2023/04/08 00:00:00.000;2023/05/08 00:00:00.000;2023/03/09 00:00:00.000;2023/04/08 00:00:00.000;318,57;20,0;382,28;191,14;75,85;En retard ;CLI00030  ;EAU_0047            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001334         ;CTR000115      ;2023/04/08 00:00:00.000;2023/05/08 00:00:00.000;2023/03/09 00:00:00.000;2023/04/08 00:00:00.000;14,82;20,0;17,78;8,89;164,69;Payée     ;CLI00153  ;GAZ_0138            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00000665         ;CTR000058      ;2023/04/09 00:00:00.000;2023/05/09 00:00:00.000;2023/03/10 00:00:00.000;2023/04/09 00:00:00.000;280,22;20,0;336,26;168,13;1868,11;En attente;CLI00137  ;ELEC_0130           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00001281         ;CTR000111      ;2023/04/09 00:00:00.000;2023/05/09 00:00:00.000;2023/03/10 00:00:00.000;2023/04/09 00:00:00.000;156,37;20,0;187,64;93,82;37,23;Payée     ;CLI00023  ;EAU_0113            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00001293         ;CTR000112      ;2023/04/09 00:00:00.000;2023/05/09 00:00:00.000;2023/03/10 00:00:00.000;2023/04/09 00:00:00.000;10,52;20,0;12,62;6,31;116,88;Payée     ;CLI00054  ;GAZ_0090            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00002019         ;CTR000175      ;2023/04/09 00:00:00.000;2023/05/09 00:00:00.000;2023/03/10 00:00:00.000;2023/04/09 00:00:00.000;28,93;20,0;34,72;17,36;321,48;Payée     ;CLI00190  ;GAZ_0045            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
FAC00000236         ;CTR000021      ;2023/04/10 00:00:00.000;2023/05/10 00:00:00.000;2023/03/11 00:00:00.000;2023/04/10 00:00:00.000;99,09;20,0;118,91;59,45;660,61;Payée     ;CLI00163  ;ELEC_0070           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00000877         ;CTR000076      ;2023/04/10 00:00:00.000;2023/05/10 00:00:00.000;2023/03/11 00:00:00.000;2023/04/10 00:00:00.000;255,07;20,0;306,08;153,04;60,73;Payée     ;CLI00142  ;EAU_0041            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00000962         ;CTR000084      ;2023/04/10 00:00:00.000;2023/05/10 00:00:00.000;2023/03/11 00:00:00.000;2023/04/10 00:00:00.000;41,99;20,0;50,39;25,19;466,55;Payée     ;CLI00138  ;GAZ_0048            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00000291         ;CTR000026      ;2023/04/11 00:00:00.000;2023/05/11 00:00:00.000;2023/03/12 00:00:00.000;2023/04/11 00:00:00.000;268,33;20,0;322,0;161,0;1788,85;Payée     ;CLI00069  ;ELEC_0040           ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00001407         ;CTR000121      ;2023/04/11 00:00:00.000;2023/05/11 00:00:00.000;2023/03/12 00:00:00.000;2023/04/11 00:00:00.000;208,3;20,0;249,96;124,98;1388,65;Payée     ;CLI00037  ;ELEC_0148           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00001662         ;CTR000144      ;2023/04/11 00:00:00.000;2023/05/11 00:00:00.000;2023/03/12 00:00:00.000;2023/04/11 00:00:00.000;297,94;20,0;357,53;178,77;1986,3;Payée     ;CLI00123  ;ELEC_0019           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00000108         ;CTR000010      ;2023/04/12 00:00:00.000;2023/05/12 00:00:00.000;2023/03/13 00:00:00.000;2023/04/12 00:00:00.000;131,8;20,0;158,16;79,08;31,38;Payée     ;CLI00012  ;EAU_0020            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00000280         ;CTR000025      ;2023/04/12 00:00:00.000;2023/05/12 00:00:00.000;2023/03/13 00:00:00.000;2023/04/12 00:00:00.000;224,82;20,0;269,78;134,89;1498,81;Payée     ;CLI00159  ;ELEC_0076           ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00000716         ;CTR000063      ;2023/04/12 00:00:00.000;2023/05/12 00:00:00.000;2023/03/13 00:00:00.000;2023/04/12 00:00:00.000;17,17;20,0;20,6;10,3;190,8;Payée     ;CLI00028  ;GAZ_0003            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00000974         ;CTR000085      ;2023/04/12 00:00:00.000;2023/05/12 00:00:00.000;2023/03/13 00:00:00.000;2023/04/12 00:00:00.000;235,5;20,0;282,6;141,3;1570,03;Payée     ;CLI00051  ;ELEC_0118           ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001039         ;CTR000090      ;2023/04/12 00:00:00.000;2023/05/12 00:00:00.000;2023/03/13 00:00:00.000;2023/04/12 00:00:00.000;108,71;20,0;130,45;65,23;724,73;Payée     ;CLI00158  ;ELEC_0022           ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001114         ;CTR000097      ;2023/04/12 00:00:00.000;2023/05/12 00:00:00.000;2023/03/13 00:00:00.000;2023/04/12 00:00:00.000;171,28;20,0;205,54;102,77;40,78;Payée     ;CLI00126  ;EAU_0074            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00000805         ;CTR000070      ;2023/04/13 00:00:00.000;2023/05/13 00:00:00.000;2023/03/14 00:00:00.000;2023/04/13 00:00:00.000;5,12;20,0;6,14;3,07;56,87;Payée     ;CLI00088  ;GAZ_0117            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00001148         ;CTR000099      ;2023/04/13 00:00:00.000;2023/05/13 00:00:00.000;2023/03/14 00:00:00.000;2023/04/13 00:00:00.000;44,0;20,0;52,8;26,4;488,84;Payée     ;CLI00092  ;GAZ_0003            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001911         ;CTR000166      ;2023/04/14 00:00:00.000;2023/05/14 00:00:00.000;2023/03/15 00:00:00.000;2023/04/14 00:00:00.000;419,24;20,0;503,09;251,55;99,82;En attente;CLI00056  ;EAU_0011            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
FAC00000879         ;CTR000077      ;2023/04/15 00:00:00.000;2023/05/15 00:00:00.000;2023/03/16 00:00:00.000;2023/04/15 00:00:00.000;347,76;20,0;417,31;208,66;82,8;Payée     ;CLI00110  ;EAU_0119            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00000917         ;CTR000080      ;2023/04/15 00:00:00.000;2023/05/15 00:00:00.000;2023/03/16 00:00:00.000;2023/04/15 00:00:00.000;7,5;20,0;9,0;4,5;83,3;En attente;CLI00189  ;GAZ_0051            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001505         ;CTR000130      ;2023/04/15 00:00:00.000;2023/05/15 00:00:00.000;2023/03/16 00:00:00.000;2023/04/15 00:00:00.000;175,3;20,0;210,36;105,18;1168,64;En attente;CLI00148  ;ELEC_0034           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00000727         ;CTR000064      ;2023/04/16 00:00:00.000;2023/05/16 00:00:00.000;2023/03/17 00:00:00.000;2023/04/16 00:00:00.000;336,38;20,0;403,66;201,83;80,09;En retard ;CLI00057  ;EAU_0131            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00001192         ;CTR000103      ;2023/04/16 00:00:00.000;2023/05/16 00:00:00.000;2023/03/17 00:00:00.000;2023/04/16 00:00:00.000;76,78;20,0;92,14;46,07;18,28;En attente;CLI00145  ;EAU_0008            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00001842         ;CTR000160      ;2023/04/16 00:00:00.000;2023/05/16 00:00:00.000;2023/03/17 00:00:00.000;2023/04/16 00:00:00.000;287,74;20,0;345,29;172,65;68,51;Payée     ;CLI00029  ;EAU_0062            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00000382         ;CTR000034      ;2023/04/17 00:00:00.000;2023/05/17 00:00:00.000;2023/03/18 00:00:00.000;2023/04/17 00:00:00.000;19,03;20,0;22,84;11,42;211,43;Payée     ;CLI00024  ;GAZ_0084            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00000634         ;CTR000056      ;2023/04/17 00:00:00.000;2023/05/17 00:00:00.000;2023/03/18 00:00:00.000;2023/04/17 00:00:00.000;126,03;20,0;151,24;75,62;840,18;Payée     ;CLI00040  ;ELEC_0109           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00001891         ;CTR000164      ;2023/04/17 00:00:00.000;2023/05/17 00:00:00.000;2023/03/18 00:00:00.000;2023/04/17 00:00:00.000;25,92;20,0;31,1;15,55;288,03;Payée     ;CLI00175  ;GAZ_0045            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00000865         ;CTR000075      ;2023/04/18 00:00:00.000;2023/05/18 00:00:00.000;2023/03/19 00:00:00.000;2023/04/18 00:00:00.000;27,51;20,0;33,01;16,51;305,67;Payée     ;CLI00043  ;GAZ_0063            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001079         ;CTR000094      ;2023/04/18 00:00:00.000;2023/05/18 00:00:00.000;2023/03/19 00:00:00.000;2023/04/18 00:00:00.000;44,46;20,0;53,35;26,68;493,99;Payée     ;CLI00153  ;GAZ_0036            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001942         ;CTR000169      ;2023/04/18 00:00:00.000;2023/05/18 00:00:00.000;2023/03/19 00:00:00.000;2023/04/18 00:00:00.000;26,78;20,0;32,14;16,07;297,56;En attente;CLI00040  ;GAZ_0072            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
